Time,Working_Mode,V_MPPT1,V_MPPT2,V_MPPT3,I_MPPT1,I_MPPT2,I_MPPT3,Power_W,Total_Gen_kWh,I_AC1,I_AC2,I_AC3,Ua,Ub,Uc,Temperature,P_MPPT1,P_MPPT2,P_MPPT3,V_imbalance_12,V_imbalance_13,I_imbalance_12,I_imbalance_13,DC_total,DC_AC_efficiency,Temp_corrected_power,ANOMALY,ANOMALY_LABEL,FAULT_TYPE
2026-11-01 17:56:42,Normal,474.9,298.1,0,0.2,0.1,0,30,4543,1.8,1.5,1.7,252.8,249.2,249.9,32.3,94.98,29.810000000000002,0,176.79999999999995,474.9,0.1,0.2,124.79,0.24040387658943924,30.902348578491967,-1,Fault,String 2 Fault
2026-11-01 17:57:45,Normal,453.4,316.1,0,0.2,0.1,0,37,4543,2,1.8,1.7,253.1,248.7,249.6,32.3,90.68,31.610000000000003,0,137.29999999999995,453.4,0.1,0.2,122.29,0.3025594872633945,38.11289658014009,-1,Fault,String 2 Fault
2026-11-01 17:59:50,Normal,281.6,299.8,0,0.2,0.1,0,16,4543,1.7,1.7,1.5,253,248.7,249.8,32.2,56.32000000000001,29.980000000000004,0,18.19999999999999,281.6,0.1,0.2,86.30000000000001,0.18539976610197256,16.474464579901156,-1,Fault,Inverter Fault
2026-11-01 18:00:52,Normal,261.7,338.2,0,0.2,0.1,0,20,4543,1.6,1.5,1.6,253.1,249.3,248.8,32.1,52.34,33.82,0,76.5,261.7,0.1,0.2,86.16,0.23212627400039146,20.58460271716756,-1,Fault,String 1 Fault
2026-12-01 06:42:15,Normal,536.1,286.3,0,0.3,0.2,0,38,4543,1.8,1.6,1.7,248.4,248.4,248,21.4,160.83,57.260000000000005,0,249.8,536.1,0.09999999999999998,0.3,218.09000000000003,0.17423999186464306,37.46056782334385,-1,Fault,String 2 Fault
2026-12-01 06:43:17,Normal,535.1,301.1,0,0.3,0.2,0,40,4543,1.9,1.6,1.7,247.5,248.5,247.6,21.5,160.53,60.220000000000006,0,234.0,535.1,0.09999999999999998,0.3,220.75,0.1812004521802924,39.447731755424066,-1,Fault,String 2 Fault
2026-12-01 06:44:20,Normal,514.8,255.6,0,0.3,0.2,0,46,4543,1.7,1.6,1.7,247.5,248.3,247.6,21.6,154.43999999999997,51.120000000000005,0,259.19999999999993,514.8,0.09999999999999998,0.3,205.55999999999997,0.22377894423147043,45.38279400157853,-1,Fault,String 2 Fault
2026-12-01 06:45:22,Normal,438.8,219.9,0,0.3,0.2,0,44,4543,1.9,1.4,1.8,247.5,248.7,248.1,21.8,131.64,43.980000000000004,0,218.9,438.8,0.09999999999999998,0.3,175.62,0.2505409392407417,43.44391785150079,-1,Fault,String 2 Fault
2026-12-01 06:46:25,Normal,505.8,552.7,0,0.4,0.2,0,65,4543,1.8,1.7,1.8,247.5,248.8,248,22.0,202.32000000000002,110.54000000000002,0,46.900000000000034,505.8,0.2,0.4,312.86,0.20776065905593344,64.2292490118577,-1,Fault,Inverter Fault
2026-12-01 06:47:27,Normal,562.8,564.7,0,0.3,0.2,0,74,4543,1.9,1.5,1.8,248,249.1,248.2,22.2,168.83999999999997,112.94000000000001,0,1.900000000000091,562.8,0.09999999999999998,0.3,281.78,0.2626162244920994,73.18037974683544,-1,Fault,Inverter Fault
2026-12-01 06:49:33,Normal,521.5,528.7,0,0.4,0.3,0,79,4543,1.7,1.7,1.7,247.1,248.7,247.8,22.5,208.60000000000002,158.61,0,7.2000000000000455,521.5,0.10000000000000003,0.4,367.21000000000004,0.2151357527977567,78.21782178217822,-1,Fault,Inverter Fault
2026-12-01 06:56:52,Normal,568.6,429.0,0,0.5,0.3,0,162,4543,1.8,1.5,1.7,247.9,248.5,247.5,23.6,284.3,128.7,0,139.60000000000002,568.6,0.2,0.5,413.0,0.39225181503086726,161.0978520286396,-1,Fault,String 2 Fault
2026-12-01 06:57:55,Normal,579.2,403.1,0,0.5,0.3,0,164,4543.1,1.7,1.5,1.6,247.8,248.9,248.1,23.7,289.6,120.93,0,176.10000000000002,579.2,0.2,0.5,410.53000000000003,0.3994835934049068,163.15161161957818,-1,Fault,String 2 Fault
2026-12-01 06:58:58,Normal,591.7,352.1,0,0.5,0.3,0,167,4543.1,1.4,1.6,1.4,247.9,249,247.4,23.8,295.85,105.63000000000001,0,239.60000000000002,591.7,0.2,0.5,401.48,0.4159609434692614,166.20222929936307,-1,Fault,String 2 Fault
2026-12-01 07:00:01,Normal,594.3,312.0,0,0.5,0.3,0,178,4543.1,1.5,1.8,1.8,247.8,248.8,247.5,24.0,297.15,93.6,0,282.29999999999995,594.3,0.2,0.5,390.75,0.45553422788091047,177.29083665338646,-1,Fault,String 2 Fault
2026-12-01 07:01:04,Normal,598.4,249.3,0,0.6,0.4,0,171,4543.1,1.7,1.6,1.7,248.1,248.9,248,24.1,359.03999999999996,99.72000000000001,0,349.09999999999997,598.4,0.19999999999999996,0.6,458.76,0.3727439175761969,170.3866082104424,-1,Fault,String 2 Fault
2026-12-01 07:02:06,Normal,592.5,227.6,0,0.6,0.4,0,196,4543.1,1.6,1.7,1.6,248.3,248.8,246.8,24.2,355.5,91.04,0,364.9,592.5,0.19999999999999996,0.6,446.54,0.43893044197847797,195.37480063795851,-1,Fault,String 2 Fault
2026-12-01 07:03:09,Normal,595.1,229.5,0,0.6,0.4,0,220,4543.1,1.7,1.8,1.7,247.9,248.6,248.3,24.3,357.06,91.80000000000001,0,365.6,595.1,0.19999999999999996,0.6,448.86,0.4901305518644331,219.3857199840447,-1,Fault,String 2 Fault
2026-12-01 07:04:12,Normal,585.2,202.6,0,0.7,0.5,0,243,4543.1,1.7,1.6,1.7,247.9,248.3,247.3,24.4,409.64,101.3,0,382.6,585.2,0.19999999999999996,0.7,510.94,0.4755940022789486,242.41819632881086,-1,Fault,String 2 Fault
2026-12-01 12:21:01,Normal,645.6,617.3,0,19.4,10.8,0,18790,4605.2,25.6,25.5,25.6,245.6,248.6,248.2,41.7,12524.64,6666.84,0,28.300000000000068,645.6,8.599999999999998,19.4,19191.48,0.979080300165538,20135.01928846978,-1,Fault,String 2 Fault
2026-12-01 12:29:32,Normal,634.8,633.8,0,23.0,11.6,0,21800,4608.1,29.2,29.2,29.2,246.3,249.2,251.4,41.4,14600.4,7352.079999999999,0,1.0,634.8,11.4,23.0,21952.48,0.9930540876933698,23330.479452054795,-1,Fault,String 2 Fault
2026-12-01 12:34:51,Normal,630.9,635.1,0,24.2,11.8,0,22523,4610,30.2,29.9,30.3,246.5,250.5,252.2,41.9,15267.779999999999,7494.18,0,4.2000000000000455,630.9,12.399999999999999,24.2,22761.96,0.9895017827555491,24155.941655941657,-1,Fault,String 2 Fault
2026-12-01 12:35:55,Normal,629.5,628.0,0,24.0,12.3,0,22477,4610.4,30.2,30,30.3,246.5,250.7,252.4,42.1,15108.0,7724.400000000001,0,1.5,629.5,11.7,24.0,22832.4,0.9844344001951422,24127.30785744955,-1,Fault,String 2 Fault
2026-12-01 12:39:07,Normal,635.4,634.5,0,24.0,12.3,0,22781,4611.5,30.4,30.3,30.6,247,251.3,252.7,42.5,15249.599999999999,7804.35,0,0.8999999999999773,635.4,11.7,24.0,23053.949999999997,0.9881603802824176,24495.698924731183,-1,Fault,String 2 Fault
2026-12-01 12:40:11,Normal,634.2,632.3,0,23.3,11.8,0,21983,4611.9,29.3,29.4,29.4,246.7,250.7,252.4,42.4,14776.860000000002,7461.14,0,1.900000000000091,634.2,11.5,23.3,22238.000000000004,0.988533141425104,23627.472055030095,-1,Fault,String 2 Fault
2026-12-01 12:41:15,Normal,634.2,633.3,0,24.1,12.2,0,22767,4612.3,30.4,30.2,30.5,247.2,251.1,252.8,42.4,15284.220000000001,7726.259999999999,0,0.900000000000091,634.2,11.900000000000002,24.1,23010.48,0.9894187343771439,24470.1203783319,-1,Fault,String 2 Fault
2026-12-01 12:42:19,Normal,632.6,633.6,0,24.5,12.4,0,23049,4612.7,30.7,30.6,30.9,247.6,251.3,252.6,42.4,15498.7,7856.64,0,1.0,632.6,12.1,24.5,23355.34,0.9868835135353677,24773.215821152193,-1,Fault,String 2 Fault
2026-12-01 12:43:22,Normal,625.9,627.0,0,24.7,12.5,0,23016,4613.1,30.6,30.5,30.8,247.5,251.4,252.8,42.4,15459.73,7837.5,0,1.1000000000000227,625.9,12.2,24.7,23297.23,0.9879286077792112,24737.74720550301,-1,Fault,String 2 Fault
2026-12-01 12:44:26,Normal,627.2,624.2,0,24.7,12.5,0,23049,4613.5,30.8,30.5,30.9,247.2,251.2,253.8,42.5,15491.84,7802.500000000001,0,3.0,627.2,12.2,24.7,23294.34,0.9894678277646214,24783.870967741936,-1,Fault,String 2 Fault
2026-12-01 12:45:30,Normal,627.9,621.8,0,24.5,12.5,0,22905,4613.9,30.6,30.3,30.6,247.7,251.6,253.9,42.6,15383.55,7772.499999999999,0,6.100000000000023,627.9,12.0,24.5,23156.05,0.9891583408660304,24639.629948364887,-1,Fault,String 2 Fault
2026-12-01 12:46:34,Normal,627.3,621.5,0,24.6,12.5,0,22953,4614.3,30.4,30.6,30.7,247.8,251.3,253.9,42.7,15431.58,7768.75,0,5.7999999999999545,627.3,12.100000000000001,24.6,23200.33,0.989339375733477,24701.894102453723,-1,Fault,String 2 Fault
2026-12-01 12:47:37,Normal,626.0,628.3,0,24.6,12.3,0,22854,4614.8,30.3,30.4,30.5,247.7,251.7,254.2,42.9,15399.6,7728.09,0,2.2999999999999545,626.0,12.3,24.6,23127.690000000002,0.9881661332805755,24616.54459284791,-1,Fault,String 2 Fault
2026-12-01 12:48:41,Normal,625.3,622.3,0,24.7,12.6,0,22984,4615.2,30.7,30.4,30.6,247.8,251.6,254.4,43.0,15444.909999999998,7840.98,0,3.0,625.3,12.1,24.7,23285.89,0.9870354965609202,24767.241379310348,-1,Fault,String 2 Fault
2026-12-01 12:49:45,Normal,627.5,625.5,0,24.8,12.6,0,23146,4615.6,30.7,30.6,30.9,248.3,251.8,254.4,43.1,15562.0,7881.3,0,2.0,627.5,12.200000000000001,24.8,23443.3,0.9873183382464363,24952.565761103924,-1,Fault,String 2 Fault
2026-12-01 12:50:49,Normal,629.5,623.1,0,24.8,12.6,0,23197,4616,30.8,30.7,31,248.2,251.9,254.5,43.3,15611.6,7851.06,0,6.399999999999977,629.5,12.200000000000001,24.8,23462.66,0.9886773281039457,25029.132498921015,-1,Fault,String 2 Fault
2026-12-01 12:51:52,Normal,626.5,623.4,0,24.8,12.6,0,23086,4616.4,30.7,30.6,30.7,248.6,252,254.5,43.5,15537.2,7854.839999999999,0,3.1000000000000227,626.5,12.200000000000001,24.8,23392.04,0.9869169169945452,24930.885529157666,-1,Fault,String 2 Fault
2026-12-01 12:52:56,Normal,625.2,623.1,0,24.8,12.6,0,23025,4616.8,30.5,30.5,30.6,248,252.4,254.6,43.7,15504.960000000001,7851.06,0,2.1000000000000227,625.2,12.200000000000001,24.8,23356.02,0.9858272085318548,24886.51102464332,-1,Fault,String 2 Fault
2026-12-01 12:54:00,Normal,625.5,620.8,0,24.6,12.5,0,22853,4617.2,30.4,30.2,30.4,248.2,252.4,254.7,43.9,15387.300000000001,7759.999999999999,0,4.7000000000000455,625.5,12.100000000000001,24.6,23147.3,0.9872857741081126,24721.98182604933,-1,Fault,String 2 Fault
2026-12-01 12:55:04,Normal,626.0,626.7,0,24.4,12.3,0,22708,4617.6,30.1,30,30.2,248.3,252.3,254.4,44.0,15274.4,7708.410000000001,0,0.7000000000000455,626.0,12.099999999999998,24.4,22982.81,0.9880428023819522,24575.757575757576,-1,Fault,String 2 Fault
2026-12-01 12:56:08,Normal,629.1,626.2,0,24.1,12.2,0,22531,4618,29.9,29.8,30,248.5,252.4,254.8,44.0,15161.310000000001,7639.64,0,2.8999999999999773,629.1,11.900000000000002,24.1,22800.95,0.9881605809850834,24384.199134199134,-1,Fault,String 2 Fault
2026-12-01 12:57:11,Normal,632.6,625.4,0,23.6,12.1,0,22294,4618.4,29.5,29.5,29.7,248.4,252.3,254.7,44.1,14929.36,7567.339999999999,0,7.2000000000000455,632.6,11.500000000000002,23.6,22496.7,0.9909897895695373,24138.155045474232,-1,Fault,String 2 Fault
2026-12-01 12:58:15,Normal,628.7,625.4,0,23.6,12.0,0,22061,4618.8,29.1,29.1,29.3,249.2,253.1,253.9,44.2,14837.320000000002,7504.799999999999,0,3.300000000000068,628.7,11.600000000000001,23.6,22342.120000000003,0.9874174876427384,23896.230502599654,-1,Fault,String 2 Fault
2026-12-01 12:59:19,Normal,632.1,629.2,0,23.5,12.0,0,22096,4619.2,29.2,29.3,29.3,248.8,253,254.2,44.0,14854.35,7550.400000000001,0,2.8999999999999773,632.1,11.5,23.5,22404.75,0.9862194400300731,23913.41991341991,-1,Fault,String 2 Fault
2026-12-01 13:00:23,Normal,631.2,630.1,0,23.5,12.0,0,22105,4619.6,29.2,29.2,29.3,249.7,252.8,254.1,44.0,14833.2,7561.200000000001,0,1.1000000000000227,631.2,11.5,23.5,22394.4,0.9870771263803862,23923.160173160173,-1,Fault,String 2 Fault
2026-12-01 13:04:38,Normal,627.3,627.4,0,23.0,11.6,0,21484,4621.1,28.4,28.4,28.5,251.3,254,251.6,44.5,14427.9,7277.839999999999,0,0.10000000000002274,627.3,11.4,23.0,21705.739999999998,0.9897842690002837,23301.518438177874,-1,Fault,String 2 Fault
2026-12-01 13:06:46,Normal,630.5,630.1,0,23.1,11.8,0,21720,4621.9,28.6,28.7,28.9,251.3,254,251.7,44.5,14564.550000000001,7435.18,0,0.39999999999997726,630.5,11.3,23.1,21999.730000000003,0.9872848439054803,23557.48373101952,-1,Fault,String 2 Fault
2026-12-01 13:08:53,Normal,630.9,634.5,0,23.6,12.0,0,22199,4622.7,29.3,29.3,29.7,251.4,254.1,251.6,44.5,14889.24,7614.0,0,3.6000000000000227,630.9,11.600000000000001,23.6,22503.239999999998,0.9864801690340378,24077.00650759219,-1,Fault,String 2 Fault
2026-12-01 13:09:57,Normal,632.5,635.5,0,23.6,11.9,0,22254,4623,29.4,29.3,29.8,250.8,254,251.3,44.4,14927.0,7562.45,0,3.0,632.5,11.700000000000001,23.6,22489.45,0.9895306465480689,24126.192541196877,-1,Fault,String 2 Fault
2026-12-01 13:11:00,Normal,632.2,632.3,0,23.6,12.0,0,22248,4623.4,29.4,29.3,29.8,251.2,254.3,251.9,44.5,14919.920000000002,7587.599999999999,0,0.09999999999990905,632.2,11.600000000000001,23.6,22507.52,0.9884696314392492,24130.151843817785,-1,Fault,String 2 Fault
2026-12-01 13:12:04,Normal,634.5,632.4,0,23.6,12.0,0,22302,4623.8,29.4,29.4,29.9,251.2,254.2,251.5,44.5,14974.2,7588.799999999999,0,2.1000000000000227,634.5,11.600000000000001,23.6,22563.0,0.9884323892661245,24188.720173535792,-1,Fault,String 2 Fault
2026-12-01 13:13:08,Normal,632.3,636.4,0,23.6,11.9,0,22293,4624.2,29.4,29.4,29.7,251.2,254.2,251.9,44.6,14922.28,7573.16,0,4.100000000000023,632.3,11.700000000000001,23.6,22495.440000000002,0.9910008427934281,24189.453125,-1,Fault,String 2 Fault
2026-12-01 13:14:12,Normal,634.3,635.6,0,23.5,11.9,0,22245,4624.6,29.3,29.3,29.7,251.4,254.2,252.1,44.5,14906.05,7563.64,0,1.3000000000000682,634.3,11.6,23.5,22469.69,0.9900003070362787,24126.89804772234,-1,Fault,String 2 Fault
2026-12-01 13:15:16,Normal,633.6,631.3,0,23.2,11.8,0,21949,4625,29,29,29.1,251,253.7,251.6,44.4,14699.52,7449.34,0,2.300000000000068,633.6,11.399999999999999,23.2,22148.86,0.9909765107102136,23795.533391153513,-1,Fault,String 2 Fault
2026-12-01 13:17:23,Normal,637.5,632.6,0,22.8,11.6,0,21694,4625.8,28.6,28.5,28.8,251.7,254.5,253.4,44.4,14535.0,7338.16,0,4.899999999999977,637.5,11.200000000000001,22.8,21873.16,0.9918091395577132,23519.080659150044,-1,Fault,String 2 Fault
2026-12-01 13:19:31,Normal,628.5,632.3,0,22.8,11.5,0,21405,4626.5,28.3,28.2,28.4,250.7,254.1,253,44.5,14329.800000000001,7271.45,0,3.7999999999999545,628.5,11.3,22.8,21601.25,0.9909148775653763,23215.83514099783,-1,Fault,String 2 Fault
2026-12-01 13:37:36,Normal,635.4,614.9,0,20.3,10.5,0,19243,4632.7,25.3,25.1,25.1,250.1,253.3,256.7,44.0,12898.62,6456.45,0,20.5,635.4,9.8,20.3,19355.07,0.9942097858083587,20825.757575757576,-1,Fault,String 2 Fault
2026-12-01 14:04:13,Normal,625.6,626.3,0,23.9,12.1,0,22263,4641.8,29.3,29.1,29.3,251.2,255.4,257.5,44.5,14951.84,7578.23,0,0.6999999999999318,625.6,11.799999999999999,23.9,22530.07,0.9881460643048092,24146.420824295008,-1,Fault,String 2 Fault
2026-12-01 14:08:29,Normal,636.5,616.1,0,21.3,11.1,0,20206,4643.3,26.7,26.4,26.6,249.9,254.2,256.6,44.8,13557.45,6838.71,0,20.399999999999977,636.5,10.200000000000001,21.3,20396.16,0.9906766763454161,21943.961772371847,-1,Fault,String 2 Fault
2026-12-01 17:31:57,Normal,564.0,418.3,0,0.6,0.3,0,252,4664.8,1.4,1.7,1.6,253.1,249.2,249.4,35.0,338.4,125.49,0,145.7,564.0,0.3,0.6,463.89,0.5432322306080488,262.5,-1,Fault,String 2 Fault
2026-12-01 17:32:32,Normal,553.3,414.3,0,0.6,0.3,0,209,4664.8,1.8,1.6,1.9,253.1,249.7,249.3,34.9,331.97999999999996,124.28999999999999,0,138.99999999999994,553.3,0.3,0.6,456.27,0.45806211134183245,217.6176593086214,-1,Fault,String 2 Fault
2026-12-01 17:33:35,Normal,561.3,385.2,0,0.6,0.3,0,175,4664.8,1.6,1.6,1.4,251.5,249.4,249.2,34.9,336.78,115.55999999999999,0,176.09999999999997,561.3,0.3,0.6,452.34,0.38687712696892357,182.21574344023324,-1,Fault,String 2 Fault
2026-12-01 17:34:37,Normal,555.2,356.2,0,0.5,0.3,0,166,4664.8,1.8,1.5,1.6,252,248,249.2,34.8,277.6,106.86,0,199.00000000000006,555.2,0.2,0.5,384.46000000000004,0.4317744357494292,172.77268942547877,-1,Fault,String 2 Fault
2026-12-01 17:35:40,Normal,547.5,336.7,0,0.5,0.3,0,125,4664.8,1.7,1.7,1.2,251.9,247.9,249.2,34.8,273.75,101.00999999999999,0,210.8,547.5,0.2,0.5,374.76,0.3335468023974095,130.0999167360533,-1,Fault,String 2 Fault
2026-12-01 17:36:43,Normal,540.1,278.0,0,0.5,0.3,0,115,4664.8,1.6,1.7,1.6,251.9,247.9,248.9,34.7,270.05,83.39999999999999,0,262.1,540.1,0.2,0.5,353.45,0.3253642655952348,119.6421140241365,-1,Fault,String 2 Fault
2026-12-01 17:37:46,Normal,527.4,226.0,0,0.5,0.3,0,84,4664.8,1.5,1.6,1.6,251.4,247.6,248.9,34.6,263.7,67.8,0,301.4,527.4,0.2,0.5,331.5,0.2533936643939859,87.35440931780366,-1,Fault,String 2 Fault
2026-12-01 17:47:10,Normal,492.4,380.6,0,0.3,0.2,0,76,4664.8,1.7,1.7,1.6,251,249.9,247.2,34.1,147.72,76.12,0,111.79999999999995,492.4,0.09999999999999998,0.3,223.84,0.3395282329363464,78.87090078870901,-1,Fault,String 2 Fault
2026-12-01 17:48:12,Normal,481.0,352.7,0,0.3,0.2,0,66,4664.8,1.5,1.6,1.7,250.8,249.9,247.3,34.0,144.29999999999998,70.54,0,128.3,481.0,0.09999999999999998,0.3,214.83999999999997,0.30720536070003096,68.46473029045643,-1,Fault,String 2 Fault
2026-12-01 17:49:15,Normal,447.0,307.3,0,0.3,0.2,0,56,4664.8,1.8,1.6,1.6,248.2,248.9,248.2,34.0,134.1,61.46000000000001,0,139.7,447.0,0.09999999999999998,0.3,195.56,0.28635712678279235,58.09128630705394,-1,Fault,String 2 Fault
2026-12-01 17:50:17,Normal,446.3,269.1,0,0.3,0.2,0,49,4664.8,1.7,1.5,1.5,248.1,249.2,248.3,33.9,133.89,53.82000000000001,0,177.2,446.3,0.09999999999999998,0.3,187.70999999999998,0.26104096605912863,50.80879303193695,-1,Fault,String 2 Fault
2026-12-01 17:51:20,Normal,399.3,203.3,0,0.3,0.2,0,41,4664.8,1.7,1.7,1.7,247.7,249.2,247.7,33.8,119.78999999999999,40.660000000000004,0,196.0,399.3,0.09999999999999998,0.3,160.45,0.25553131657506195,42.49585406301824,-1,Fault,String 2 Fault
2026-12-01 17:52:22,Normal,361.5,471.0,0,0.3,0.2,0,45,4664.8,1.5,1.2,1.7,247.8,248.8,248,33.8,108.45,94.2,0,109.5,361.5,0.09999999999999998,0.3,202.65,0.22205773391533315,46.64179104477612,-1,Fault,String 1 Fault
2026-12-01 17:53:25,Normal,315.3,390.6,0,0.3,0.2,0,34,4664.8,2,1.7,1.6,247.7,248.4,248.8,33.7,94.59,78.12,0,75.30000000000001,315.3,0.09999999999999998,0.3,172.71,0.19686179030246198,35.225859925404066,-1,Fault,String 1 Fault
2026-01-13 06:45:19,Normal,484.7,436.5,0,0.3,0.2,0,32,4664.8,1.7,1.5,1.4,248.4,248.9,249,21.6,145.41,87.30000000000001,0,48.19999999999999,484.7,0.09999999999999998,0.3,232.71,0.13751020524468133,31.570639305445933,-1,Fault,Inverter Fault
2026-01-13 06:46:21,Normal,456.8,408.5,0,0.3,0.2,0,38,4664.8,1.8,1.7,1.7,248.7,249,248.7,21.7,137.04,81.7,0,48.30000000000001,456.8,0.09999999999999998,0.3,218.74,0.17372222650762445,37.504934859849975,-1,Fault,Inverter Fault
2026-01-13 06:51:34,Normal,260.6,560.5,0,0.4,0.2,0,53,4664.8,1.7,1.4,1.7,248.6,249.6,248.5,22.4,104.24000000000001,112.10000000000001,0,299.9,260.6,0.2,0.4,216.34000000000003,0.24498474510037554,52.45447347585115,-1,Fault,String 1 Fault
2026-01-13 06:52:36,Normal,281.2,564.1,0,0.4,0.2,0,60,4664.8,1.5,1.6,1.5,248.4,250,247.2,22.6,112.48,112.82000000000001,0,282.90000000000003,281.2,0.2,0.4,225.3,0.2663115833718971,59.429477020602214,-1,Fault,String 1 Fault
2026-01-13 06:53:39,Normal,336.9,510.7,0,0.4,0.2,0,72,4664.8,1.6,1.6,1.4,248.3,249.9,247.2,22.8,134.76,102.14,0,173.8,336.9,0.2,0.4,236.89999999999998,0.3039257057664597,71.37192704203014,-1,Fault,String 1 Fault
2026-01-13 06:54:41,Normal,509.1,509.6,0,0.4,0.3,0,91,4664.8,1.8,1.6,1.7,248.4,248.3,247.4,22.9,203.64000000000001,152.88,0,0.5,509.1,0.10000000000000003,0.4,356.52,0.25524514682137006,90.24196747322492,-1,Fault,Inverter Fault
2026-01-13 06:58:52,Normal,576.7,433.6,0,0.5,0.3,0,132,4664.8,1.5,1.7,1.7,248.2,248.4,247.6,23.6,288.35,130.08,0,143.10000000000002,576.7,0.2,0.5,418.43000000000006,0.31546495156784893,131.2649164677804,-1,Fault,String 2 Fault
2026-01-13 06:59:55,Normal,579.1,411.3,0,0.5,0.3,0,151,4664.8,1.6,1.6,1.7,248.6,248.4,248.2,23.7,289.55,123.39,0,167.8,579.1,0.2,0.5,412.94,0.36567055658044617,150.21886191802625,-1,Fault,String 2 Fault
2026-01-13 07:00:58,Normal,588.1,421.3,0,0.5,0.3,0,168,4664.8,1.6,1.5,1.4,248.8,248.3,247.8,23.9,294.05,126.39,0,166.8,588.1,0.2,0.5,420.44,0.39958138997340553,167.26403823178018,-1,Fault,String 2 Fault
2026-01-13 07:02:01,Normal,596.9,412.7,0,0.5,0.3,0,191,4664.8,1.7,1.6,1.7,248.5,247.9,247.6,24.0,298.45,123.80999999999999,0,184.2,596.9,0.2,0.5,422.26,0.4523279485333019,190.23904382470118,-1,Fault,String 2 Fault
2026-01-13 07:03:04,Normal,597.7,374.6,0,0.6,0.4,0,193,4664.8,1.7,1.5,1.6,248,248,247.2,24.1,358.62,149.84,0,223.10000000000002,597.7,0.19999999999999996,0.6,508.46000000000004,0.37957754714318226,192.3076923076923,-1,Fault,String 2 Fault
2026-01-13 07:04:07,Normal,600.0,315.7,0,0.6,0.4,0,205,4664.8,1.7,1.6,1.4,248.2,246.8,247.4,24.3,360.0,126.28,0,284.3,600.0,0.19999999999999996,0.6,486.28,0.4215678201415485,204.42760271240527,-1,Fault,String 2 Fault
2026-01-13 07:05:09,Normal,587.6,319.8,0,0.6,0.4,0,219,4664.8,1.7,1.6,1.6,248,247,247.3,24.4,352.56,127.92000000000002,0,267.8,587.6,0.19999999999999996,0.6,480.48,0.45579420484558314,218.4756584197925,-1,Fault,String 2 Fault
2026-01-13 07:06:12,Normal,581.1,305.8,0,0.6,0.4,0,233,4664.9,1.6,1.9,1.6,248,246.4,247.2,24.5,348.66,122.32000000000001,0,275.3,581.1,0.19999999999999996,0.6,470.98,0.4947131502511505,232.53493013972056,-1,Fault,String 2 Fault
2026-01-13 07:07:15,Normal,589.7,278.6,0,0.7,0.4,0,250,4664.9,1.6,1.4,1.5,248,245.9,248.2,24.6,412.79,111.44000000000001,0,311.1,589.7,0.29999999999999993,0.7,524.23,0.47688991382238727,249.60063897763578,-1,Fault,String 2 Fault
2026-01-13 07:08:18,Normal,594.9,226.6,0,0.7,0.5,0,251,4664.9,1.7,1.5,1.6,247.4,246.5,248,24.7,416.42999999999995,113.3,0,368.29999999999995,594.9,0.19999999999999996,0.7,529.7299999999999,0.4738262879696709,250.69916100679183,-1,Fault,String 2 Fault
2026-01-13 17:41:57,Normal,546.9,385.1,0,0.5,0.3,0,143,4781.4,1.7,1.9,1.8,248.1,249.6,249.5,40.8,273.45,115.53,0,161.79999999999995,546.9,0.2,0.5,388.98,0.3676281547441304,152.6473099914603,-1,Fault,String 2 Fault
2026-01-13 17:49:16,Normal,465.2,375.7,0,0.3,0.2,0,49,4781.4,1.8,1.8,1.5,249.4,247.7,248.4,40.2,139.56,75.14,0,89.5,465.2,0.09999999999999998,0.3,214.7,0.2282254297707246,52.172061328790456,-1,Fault,String 2 Fault
2026-01-13 17:51:21,Normal,446.8,265.4,0,0.3,0.2,0,51,4781.4,1.8,1.7,1.5,249.6,247.1,248.4,40.0,134.04,53.08,0,181.40000000000003,446.8,0.09999999999999998,0.3,187.12,0.27255237135232807,54.255319148936174,-1,Fault,String 2 Fault
2026-01-13 17:52:24,Normal,420.1,593.3,0,0.3,0.1,0,35,4781.4,1.7,1.8,1.5,250.5,246.9,248.1,39.9,126.03,59.33,0,173.19999999999993,420.1,0.19999999999999998,0.3,185.36,0.1888217512471852,37.21820501914079,-1,Fault,String 1 Fault
2026-01-13 17:54:29,Normal,318.1,415.1,0,0.3,0.2,0,34,4781.4,1.7,1.5,1.7,250.2,247,248.2,39.8,95.43,83.02000000000001,0,97.0,318.1,0.09999999999999998,0.3,178.45000000000002,0.190529559033177,36.13945578231293,-1,Fault,String 1 Fault
2026-01-13 17:58:38,Normal,282.3,503.8,0,0.3,0.1,0,33,4781.4,1.8,1.7,1.7,250.5,247.6,248.5,39.5,84.69,50.38,0,221.5,282.3,0.19999999999999998,0.3,135.07,0.2443177593520563,35.031847133757964,-1,Fault,String 1 Fault
2026-01-13 17:59:41,Normal,245.8,449.8,0,0.3,0.1,0,25,4781.4,1.6,1.2,1.5,250.3,248,248.8,39.4,73.74,44.980000000000004,0,204.0,245.8,0.19999999999999998,0.3,118.72,0.21057951305104858,26.528013582342954,-1,Fault,String 1 Fault
2026-01-13 18:00:43,Normal,258.5,437.8,0,0.2,0.1,0,32,4781.4,1.4,1.8,1.6,251,248.1,248.8,39.3,51.7,43.78,0,179.3,258.5,0.1,0.2,95.48,0.3351487187353507,33.941450997030124,-1,Fault,String 1 Fault
